time,angle
ÿþtime	angle
9.899902,-1.467346
9.919891,-1.470856
9.939911,-1.474152
9.9599,-1.471222
9.979889,-1.482697
9.999908,-1.474579
10.0199,-1.477722
10.03989,-1.477112
10.05991,-1.463226
10.0799,-1.457184
10.09991,-1.47226
10.1199,-1.468781
10.13989,-1.466949
10.15991,-1.464966
10.1799,-1.447937
10.19989,-1.441437
10.21991,-1.44104
10.2399,-1.432159
10.25989,-1.429657
10.27991,-1.42041
10.2999,-1.414032
10.31992,-1.407867
10.3399,-1.40506
10.35989,-1.393555
10.37991,-1.382965
10.3999,-1.372192
10.41989,-1.351196
10.43991,-1.349365
10.4599,-1.347443
10.47989,-1.345886
10.49991,-1.344757
10.5199,-1.348145
10.53989,-1.352051
10.55991,-1.348114
10.5799,-1.345428
10.59991,-1.349579
10.6199,-1.341949
10.63989,-1.34317
10.65991,-1.351563
10.6799,-1.347565
10.69989,-1.329498
10.71991,-1.344604
10.7399,-1.344299
10.75989,-1.347778
10.77991,-1.349152
10.7999,-1.341339
10.81992,-1.32428
10.8399,-1.308868
10.85989,-1.313385
10.87991,-1.312408
10.8999,-1.318268
10.91989,-1.310791
10.93991,-1.302826
10.9599,-1.277527
10.97989,-1.279266
10.99991,-1.285767
11.0199,-1.292694
11.03989,-1.282562
11.05991,-1.285828
11.0799,-1.302032
11.09991,-1.313293
11.1199,-1.322021
11.13989,-1.330597
11.15991,-1.33371
11.1799,-1.344116
11.19989,-1.350555
11.21991,-1.346863
11.2399,-1.342773
11.25989,-1.335907
11.27991,-1.333649
11.2999,-1.324524
11.31992,-1.297424
11.3399,-1.292358
11.35989,-1.291779
11.37991,-1.292908
11.3999,-1.27832
11.41989,-1.276123
11.43991,-1.26709
11.4599,-1.262756
11.47989,-1.251129
11.49991,-1.241547
11.5199,-1.235199
11.53989,-1.2258
11.55991,-1.2229
11.5799,-1.223236
11.59991,-1.224548
11.6199,-1.22699
11.63989,-1.22876
11.65991,-1.217651
11.6799,-1.208557
11.69989,-1.209656
11.71991,-1.211182
11.7399,-1.213226
11.75989,-1.210663
11.77991,-1.217712
11.7999,-1.225769
11.81992,-1.21994
11.8399,-1.21698
11.85989,-1.208801
11.87991,-1.199524
11.8999,-1.197937
11.91989,-1.200317
11.93991,-1.206055
11.9599,-1.197662
11.97989,-1.195251
11.99991,-1.221436
12.0199,-1.234955
12.03989,-1.234619
12.05991,-1.240234
12.0799,-1.230438
12.09991,-1.215332
12.1199,-1.203888
12.13989,-1.198639
12.15991,-1.191071
12.1799,-1.18808
12.19989,-1.182953
12.21991,-1.180115
12.2399,-1.188568
12.25989,-1.197845
12.27991,-1.196075
12.2999,-1.18689
12.31992,-1.176514
12.3399,-1.166016
12.35989,-1.156555
12.37991,-1.152008
12.3999,-1.150085
12.41989,-1.150116
12.43991,-1.145966
12.4599,-1.153564
12.47989,-1.152496
12.49991,-1.156433
12.5199,-1.15625
12.53989,-1.154999
12.55991,-1.161438
12.5799,-1.167297
12.59991,-1.160187
12.6199,-1.159058
12.63989,-1.176239
12.65991,-1.187012
12.6799,-1.192444
12.69989,-1.194092
12.71991,-1.193481
12.7399,-1.190826
12.75989,-1.174133
12.77991,-1.167969
12.7999,-1.155212
12.81992,-1.153381
12.8399,-1.129852
12.85989,-1.122345
12.87991,-1.112122
12.8999,-1.102722
12.91989,-1.097931
12.93991,-1.059937
12.9599,-1.055511
12.97989,-1.050262
12.99991,-1.044159
13.0199,-1.044708
13.03989,-1.046722
13.05991,-1.086884
13.0799,-1.13092
13.09991,-1.161346
13.1199,-1.156403
13.13989,-1.136627
13.15991,-1.125793
13.1799,-1.11908
13.19989,-1.114471
13.21991,-1.099457
13.2399,-1.09491
13.25989,-1.093689
13.27991,-1.105591
13.2999,-1.107239
13.31992,-1.092194
13.3399,-1.079987
13.35989,-1.053986
13.37991,-1.04422
13.3999,-1.028015
13.41989,-1.02417
13.43991,-1.014008
13.4599,-1.018616
13.47989,-1.030731
13.49991,-1.077515
13.5199,-1.088837
13.53989,-1.106171
13.55991,-1.120636
13.5799,-1.140686
13.59991,-1.169373
13.6199,-1.165924
13.63989,-1.187042
13.65991,-1.199829
13.6799,-1.20578
13.69989,-1.207855
13.71991,-1.203949
13.7399,-1.181091
13.75989,-1.173553
13.77991,-1.151337
13.7999,-1.144104
13.81992,-1.135468
13.8399,-1.126526
13.85989,-1.087952
13.87991,-1.101563
13.8999,-1.090607
13.91989,-1.080139
13.93991,-1.058289
13.9599,-1.044281
13.97989,-1.048065
13.99991,-1.056763
14.0199,-1.05661
14.03989,-1.063568
14.05991,-1.073578
14.0799,-1.068604
14.09991,-1.064117
14.1199,-1.073547
14.13989,-1.072815
14.15991,-1.073303
14.1799,-1.063202
14.19989,-1.043213
14.21991,-1.042542
14.2399,-1.029266
14.25989,-1.038025
14.27991,-1.0271
14.2999,-1.026215
14.31992,-1.007141
14.3399,-0.9978943
14.35989,-0.9901428
14.37991,-0.9839783
14.3999,-0.9889526
14.41989,-0.9941711
14.43991,-0.9986572
14.4599,-0.996521
14.47989,-0.9983215
14.49991,-1.02063
14.5199,-1.026123
14.53989,-1.036499
14.55991,-1.046478
14.5799,-1.042725
14.59991,-1.046906
14.6199,-1.050018
14.63989,-1.042755
14.65991,-1.047272
14.6799,-1.045441
14.69989,-1.042786
14.71991,-1.046722
14.7399,-1.047546
14.75989,-1.047607
14.77991,-1.043152
14.7999,-1.034546
14.81992,-1.043427
14.8399,-1.037292
14.85989,-1.035553
14.87991,-1.016632
14.8999,-0.9982605
14.91989,-0.9934692
14.93991,-0.9909363
14.9599,-0.9689331
14.97989,-0.9641418
14.99991,-0.9702148
15.0199,-0.9765015
15.03989,-0.9763489
15.05991,-0.9803162
15.0799,-0.9736328
15.09991,-0.9768066
15.1199,-0.9836121
15.13989,-0.9770813
15.15991,-0.9606628
15.1799,-0.9493103
15.19989,-0.9447021
15.21991,-0.9371338
15.2399,-0.9261169
15.25989,-0.9300537
15.27991,-0.9382019
15.2999,-0.9290161
15.31992,-0.9324036
15.3399,-0.9515381
15.35989,-0.9442139
15.37991,-0.9346008
15.3999,-0.934082
15.41989,-0.934082
15.43991,-0.9251099
15.4599,-0.934845
15.47989,-0.9398193
15.49991,-0.9336853
15.5199,-0.9374695
15.53989,-0.9354553
15.55991,-0.9338684
15.5799,-0.9361267
15.59991,-0.9269104
15.6199,-0.9247131
15.63989,-0.9000854
15.65991,-0.8968506
15.6799,-0.894989
15.69989,-0.9056091
15.71991,-0.9074707
15.7399,-0.891571
15.75989,-0.8919373
15.77991,-0.8889771
15.7999,-0.8865967
15.81992,-0.8840332
15.8399,-0.8733521
15.85989,-0.8765564
15.87991,-0.8733215
15.8999,-0.8665466
15.91989,-0.859314
15.93991,-0.8720703
15.9599,-0.8764954
15.97989,-0.8702393
15.99991,-0.8662109
16.0199,-0.8666382
16.03989,-0.8797302
16.05991,-0.9036865
16.0799,-0.9025574
16.09991,-0.8977051
16.1199,-0.9126892
16.13989,-0.9136658
16.15991,-0.9191895
16.1799,-0.9196777
16.19989,-0.9190979
16.21991,-0.9161072
16.2399,-0.9176025
16.25989,-0.9118652
16.27991,-0.8970337
16.2999,-0.9016113
16.31992,-0.9128418
16.3399,-0.9141846
16.35989,-0.9011841
16.37991,-0.8907166
16.3999,-0.8816833
16.41989,-0.8856201
16.43991,-0.8788757
16.4599,-0.8734741
16.47989,-0.8878479
16.49991,-0.8781433
16.5199,-0.8753357
16.53989,-0.8865662
16.55991,-0.8904114
16.5799,-0.8849487
16.59991,-0.8878784
