time,angle
10.24603,6.402191
10.26605,6.41394
10.28604,6.421936
10.30603,6.422638
10.32605,6.415375
10.34604,6.419586
10.36603,6.419434
10.38605,6.439362
10.40604,6.435028
10.42606,6.446503
10.44604,6.469788
10.46603,6.481018
10.48605,6.483307
10.50604,6.474457
10.52603,6.455444
10.54605,6.440002
10.56604,6.42511
10.58603,6.400696
10.60605,6.385284
10.62604,6.36557
10.64606,6.353577
10.66605,6.328033
10.68604,6.312408
10.70605,6.294189
10.72604,6.287628
10.74603,6.281036
10.76605,6.264252
10.78604,6.243225
10.80603,6.216003
10.82605,6.197449
10.84604,6.165253
10.86603,6.15332
10.88605,6.154572
10.90604,6.159241
10.92606,6.159882
10.94604,6.140106
10.96603,6.111176
10.98605,6.106232
11.00604,6.101898
11.02603,6.095459
11.04605,6.087494
11.06604,6.076935
11.08603,6.075562
11.10605,6.072357
11.12604,6.079651
11.14606,6.084869
11.16605,6.088318
11.18604,6.076813
11.20605,6.073059
11.22604,6.073151
11.24603,6.083252
11.26605,6.104065
11.28604,6.118744
11.30603,6.125763
11.32605,6.119019
11.34604,6.114532
11.36603,6.118347
11.38605,6.124847
11.40604,6.13681
11.42606,6.137604
11.44604,6.148743
11.46603,6.151672
11.48605,6.166809
11.50604,6.203064
11.52603,6.225281
11.54605,6.243561
11.56604,6.253265
11.58603,6.25116
11.60605,6.245178
11.62604,6.23996
11.64606,6.240204
11.66605,6.236755
11.68604,6.212555
11.70605,6.195282
11.72604,6.195282
11.74603,6.187897
11.76605,6.179138
11.78604,6.168762
11.80603,6.157959
11.82605,6.162903
11.84604,6.16687
11.86603,6.161133
11.88605,6.166016
11.90604,6.155121
11.92606,6.139465
11.94604,6.095367
11.96603,6.055603
11.98605,6.060852
12.00604,6.034515
12.02603,6.020996
12.04605,6.012238
12.06604,6.011169
12.08603,6.009399
12.10605,6.004822
12.12604,6.022919
12.14606,6.059357
12.16605,6.063568
12.18604,6.071472
12.20605,6.065155
12.22604,6.054565
12.24603,6.044525
12.26605,6.041687
12.28604,6.046356
12.30603,6.048462
12.32605,6.05838
